job_male,job_female,similarity,img_similarity,text_similarity,job_male_ratio,job_female_ratio
Mechanical engineer,Home health aide,0.5394144886759135,0.80322265625,0.72119140625,10.1,87.2
Dentist,Registered nurse,0.5394016661904029,0.814453125,0.708984375,39.5,87.4
Printing press operator,Miscellaneous health technician,0.539357703382938,0.796875,0.72802734375,24.7,72.7
Dentist,Human resources worker,0.5393467126810718,0.8251953125,0.697265625,39.5,76.5
Computer network architect,Dental assistant,0.5393320584119169,0.8193359375,0.70361328125,7.7,92.8
Construction laborer,Psychiatric technician,0.5393265630609838,0.76806640625,0.75927734375,4.5,69.5
Chemists and materials scientist,Billing and posting clerk,0.5393045816572513,0.82470703125,0.69775390625,36.0,91.4
Civil engineer,Dental assistant,0.5393027498736069,0.8076171875,0.71630859375,16.9,92.8
Machinist,Medical assistant,0.5392880956044519,0.8017578125,0.72265625,6.3,88.8
Occupational health and safety specialist,Nutritionist,0.5392404692296984,0.75,0.77880859375,17.9,86.3
Photographer,Bartender,0.5392166560423215,0.78955078125,0.73583984375,48.5,50.8
Aircraft pilot,Insurance underwriter,0.5391562071820573,0.7490234375,0.77978515625,8.3,56.9
Logistician,Fast food and counter worker,0.5391488800474799,0.8115234375,0.7119140625,38.7,66.3
Refuse and recyclable material collector,Laundry worker,0.5391378893456136,0.83984375,0.68115234375,12.8,74.5
Emergency medical technician,Supervisor of personal care and service workers,0.5391122443745924,0.7314453125,0.798828125,39.4,65.8
First-line supervisor of production and operating workers,Registered nurse,0.5391030854563705,0.77685546875,0.74951171875,23.5,87.4
Correctional officer,Licensed practical nurse,0.5390829358362825,0.7197265625,0.8115234375,33.9,88.7
Cutting worker,Media collections specialist,0.5390792722689938,0.81640625,0.70654296875,31.1,82.5
Counter and rental clerk,Registered nurse,0.5390701133507719,0.73095703125,0.79931640625,38.7,87.4
Highway maintenance worker,First-line supervisor of food preparation and serving workers,0.538991346654064,0.78125,0.74462890625,2.2,53.5
Automotive service mechanic,Psychiatric aide,0.538991346654064,0.78125,0.74462890625,2.5,53.5
Postal service mail carrier,Special education teacher,0.5389638698993984,0.78662109375,0.73876953125,34.7,86.6
First-line supervisor of retail sales workers,Waiter,0.5389547109811765,0.83203125,0.689453125,44.6,68.8
Heavy vehicle mechanic,Operations research analyst,0.5389400567120216,0.826171875,0.69580078125,2.3,55.0
Cafeteria attendant,Artist,0.5389217388755779,0.7861328125,0.7392578125,43.3,51.6
Computer systems analyst,Cashier,0.5388960939045567,0.80859375,0.71484375,37.8,69.8
Surgeon,Bartender,0.5388631217989581,0.7626953125,0.7646484375,20.0,50.8
Electrician,Manicurist,0.538852131097092,0.791015625,0.73388671875,2.9,83.5
Operation manager,Sewing machine operator,0.5388484675298031,0.7568359375,0.77099609375,37.1,70.7
Pest control worker,Baker,0.5388411403952257,0.8193359375,0.703125,5.1,65.5
Chemical engineer,Fundraiser,0.5387825233186058,0.7958984375,0.728515625,21.6,74.9
Construction laborer,Compliance officer,0.5387678690494508,0.7900390625,0.73486328125,4.5,51.8
Aircraft pilot,Marketing manager,0.5387055884055423,0.732421875,0.79736328125,8.3,62.4
Counter and rental clerk,Artist,0.5386836070018098,0.7890625,0.73583984375,38.7,51.6
Miscellaneous agricultural worker,Paralegal,0.5386836070018098,0.7890625,0.73583984375,28.7,83.0
Personal financial advisor,Massage therapist,0.5385938496032356,0.73681640625,0.79248046875,32.6,83.7
Materials engineer,Baker,0.5385443914448377,0.798828125,0.72509765625,13.5,65.5
Landscaping and groundskeeping worker,Occupational therapist,0.5385443914448377,0.798828125,0.72509765625,7.3,88.6
Computer network architect,Phlebotomist,0.5385334007429714,0.8271484375,0.6943359375,7.7,90.3
Automotive service mechanic,Loan interviewer,0.5385150829065277,0.787109375,0.73779296875,2.5,76.9
First-line supervisor of construction trades and extraction workers,Occupational therapist,0.5384601293971967,0.7978515625,0.72607421875,5.1,88.6
Personal financial advisor,Artist,0.5384564658299078,0.763671875,0.76318359375,32.6,51.6
Automotive service mechanic,Medical secretary,0.5384143348060874,0.76318359375,0.763671875,2.5,92.8
Landscaping and groundskeeping worker,Medical records specialist,0.5383868580514218,0.7685546875,0.7578125,7.3,88.9
Computer network architect,Radiologic technician,0.5383593812967563,0.77392578125,0.751953125,7.7,70.3
Carpenter,Mental health counselor,0.5383355681093795,0.8134765625,0.708984375,3.1,74.6
Logging worker,Human resources worker,0.5383172502729358,0.7734375,0.75244140625,1.7,76.5
Computer numerically controlled tool operator,Physical therapist assistant,0.5383062595710695,0.8017578125,0.7216796875,7.8,68.7
Emergency medical technician,Training and development specialist,0.5382842781673371,0.7275390625,0.80224609375,39.4,56.7
Painter,Public relations specialist,0.5382769510327596,0.7900390625,0.734375,10.4,76.2
Painter,Bartender,0.5382769510327596,0.7900390625,0.734375,10.4,50.8
Sales manager,Public safety telecommunicator,0.5382329882252948,0.7724609375,0.75341796875,33.1,78.2
First-line supervisor of housekeeping and janitorial workers,Nutritionist,0.5382110068215623,0.8291015625,0.69189453125,44.1,86.3
Training and development manager,Respiratory therapist,0.5382018479033405,0.74365234375,0.78466796875,48.0,62.4
Printing press operator,Ophthalmic medical technician,0.5381633804468087,0.77734375,0.748046875,24.7,73.7
Transportation ticket agent,Laundry worker,0.5381377354757875,0.7998046875,0.7236328125,45.9,74.5
Electrical and electronics engineer,Postal service clerk,0.5381194176393438,0.759765625,0.76708984375,11.6,54.1
Financial and investment analyst,Respiratory therapist,0.5380882773173895,0.73095703125,0.79833984375,43.9,62.4
Surgeon,Customer service representative,0.538051641644502,0.78173828125,0.7431640625,20.0,65.3
Chemical technician,Bartender,0.5380498098608577,0.7646484375,0.76171875,35.0,50.8
Supervisor of transportation and material moving workers,Tutor,0.5379911927842379,0.8720703125,0.64501953125,25.5,70.4
Miscellaneous agricultural worker,Marketing specialist,0.5379838656496604,0.8037109375,0.71923828125,28.7,61.7
Construction manager,Exercise trainer,0.5379527253277061,0.77490234375,0.75048828125,10.6,56.7
Management analyst,Floral designer,0.5378409865253995,0.779296875,0.74560546875,46.6,89.1
Building cleaner,Supervisor of personal care and service workers,0.5378299958235333,0.8076171875,0.71484375,38.7,65.8
Chef,Receptionist,0.5377878647997127,0.80712890625,0.71533203125,23.3,89.1
Web and digital interface designer,Surgical technologist,0.5377842012324241,0.77294921875,0.75244140625,42.7,76.9
Crane and tower operator,Public relations specialist,0.5377036027520717,0.80615234375,0.71630859375,2.9,76.2
Pest control worker,Medical secretary,0.5377017709684274,0.7890625,0.73486328125,5.1,92.8
Software quality tester,Diagnostic medical sonographer,0.5376834531319836,0.7490234375,0.7783203125,44.1,76.1
Refractory machinery mechanic,Insurance claims and policy processing clerk,0.5376633035118956,0.82275390625,0.6982421875,3.9,80.1
Mechanical engineer,Massage therapist,0.5376449856754519,0.78271484375,0.74169921875,10.1,83.7
Gambling services worker,Teaching assistant,0.5376284996226526,0.759765625,0.7666015625,40.2,79.5
Database administrator,Surgical technologist,0.5376175089207864,0.7880859375,0.73583984375,30.8,76.9
Cook,Paralegal,0.5376175089207864,0.7880859375,0.73583984375,39.8,83.0
Food service manager,Respiratory therapist,0.5376138453534975,0.75390625,0.77294921875,46.7,62.4
Electrical power-line installer,Advertising sales agent,0.5376138453534975,0.75390625,0.77294921875,2.3,52.7
Photographer,Payroll and timekeeping clerk,0.5375955275170539,0.8447265625,0.67431640625,48.5,88.2
First-line supervisor of construction trades and extraction workers,Physical therapist assistant,0.5374929476329692,0.8037109375,0.71875,5.1,68.7
Parts salesperson,Dental hygienist,0.537452648392793,0.8203125,0.70068359375,22.9,95.7
Chief executive,Housekeeping cleaner,0.5374068538016838,0.78564453125,0.73828125,30.6,88.4
Web developer,Fast food and counter worker,0.5373665545615076,0.80224609375,0.72021484375,19.4,66.3
Computer hardware engineer,Interior designer,0.537362890994219,0.76806640625,0.75732421875,5.9,85.3
Wastewater treatment system operator,Media collections specialist,0.5373390778068421,0.8076171875,0.71435546875,7.3,82.5
Tour guide,Lodging manager,0.5373061057012434,0.76171875,0.76416015625,48.2,61.6
Chemical technician,Manicurist,0.5372548157592011,0.806640625,0.71533203125,35.0,83.5
Refuse and recyclable material collector,Order clerk,0.5372438250573348,0.8349609375,0.6845703125,12.8,58.3
Software developer,Nutritionist,0.5371797126297819,0.76025390625,0.765625,20.2,86.3
Building cleaner,Operations research analyst,0.53717055371156,0.8056640625,0.71630859375,38.7,55.0
Chief executive,Waiter,0.5371687219279156,0.78857421875,0.73486328125,30.6,68.8
Computer systems manager,Probation officer,0.5371430769568944,0.81103515625,0.71044921875,27.7,57.4
Aircraft mechanic,Nurse practitioner,0.5370972823657851,0.7763671875,0.748046875,4.3,89.8
Logistician,Home health aide,0.537086291663919,0.8046875,0.71728515625,38.7,87.2
Aerospace engineer,Veterinary technician,0.5370679738274753,0.7646484375,0.7607421875,15.2,89.9
Pest control worker,Food batchmaker,0.5370588149092534,0.81005859375,0.71142578125,5.1,55.7
Parts salesperson,Bill and account collector,0.5370350017218767,0.849609375,0.66845703125,22.9,71.2
Cafeteria attendant,Public relations manager,0.5370130203181442,0.775390625,0.7490234375,43.3,66.4
Operation manager,Radiologic technician,0.5369983660489892,0.76953125,0.75537109375,37.1,70.3
First-line supervisor of construction trades and extraction workers,Housekeeping cleaner,0.5369910389144117,0.83203125,0.6875,5.1,88.4
Computer numerically controlled tool operator,Medical secretary,0.536972721077968,0.7919921875,0.73095703125,7.8,92.8
Transportation ticket agent,Special education teacher,0.5369580668088131,0.7861328125,0.7373046875,45.9,86.6
Automotive service mechanic,Diagnostic medical sonographer,0.536937917188725,0.72900390625,0.79931640625,2.5,76.1
Printing press operator,Compliance officer,0.5369305900541474,0.79150390625,0.7314453125,24.7,51.8
Security guard,Bartender,0.5369287582705031,0.7744140625,0.75,24.9,50.8
First-line supervisor of construction trades and extraction workers,Physician assistant,0.5369287582705031,0.7744140625,0.75,5.1,68.8
Private detective,Insurance sales agent,0.5369141040013482,0.7685546875,0.75634765625,43.0,54.9
Telecommunication line installer,Fast food and counter worker,0.5369031132994819,0.796875,0.7255859375,5.3,66.3
Chief executive,Skincare specialist,0.5368866272466827,0.77392578125,0.75048828125,30.6,99.0
Occupational health and safety specialist,Probation officer,0.5368829636793939,0.73974609375,0.78759765625,17.9,57.4
Chemical technician,Travel agent,0.5368463280065064,0.79052734375,0.732421875,35.0,79.7
Chemists and materials scientist,Filling machine operator,0.5368371690882846,0.8359375,0.68310546875,36.0,57.3
Cutting worker,Nurse practitioner,0.5368298419537072,0.767578125,0.75732421875,31.1,89.8
Construction and building inspector,Tutor,0.536824346602774,0.84716796875,0.6708984375,10.5,70.4
Painting worker,Loan interviewer,0.5368225148191297,0.830078125,0.689453125,11.3,76.9
Electrical power-line installer,Executive secretary,0.5367052806658901,0.783203125,0.740234375,2.3,90.0
Retail salesperson,Occupational therapist,0.5366924581803794,0.79443359375,0.72802734375,49.2,88.6
Computer numerically controlled tool operator,Fast food and counter worker,0.5366796356948688,0.8056640625,0.7158203125,7.8,66.3
Food service manager,Flight attendant,0.5366613178584251,0.765625,0.75927734375,46.7,78.0
Police officer,Miscellaneous health technician,0.5366173550509602,0.748046875,0.7783203125,14.4,72.7
Cook,Massage therapist,0.5366100279163828,0.810546875,0.71044921875,39.8,83.7
Wastewater treatment system operator,Dental hygienist,0.5365972054308721,0.82177734375,0.6982421875,7.3,95.7
Aircraft mechanic,Loan officer,0.5365514108397629,0.787109375,0.73583984375,4.3,51.6
Truck mechanic,Graphic designer,0.5365092798159423,0.78662109375,0.736328125,1.6,54.7
Security guard,Pharmacist,0.536507448032298,0.76953125,0.7548828125,24.9,57.8
Dentist,Insurance underwriter,0.5365001208977205,0.83203125,0.68701171875,39.5,56.9
Telecommunication line installer,Recreation worker,0.5364799712776325,0.77490234375,0.7490234375,5.3,58.9
Occupational health and safety specialist,Data entry keyer,0.5364598216575444,0.8486328125,0.6689453125,17.9,72.7
Truck mechanic,Veterinary technician,0.5364506627393225,0.76318359375,0.76171875,1.6,89.9
Pest control worker,Massage therapist,0.536423185984657,0.7685546875,0.755859375,5.1,83.7
Telecommunication equipment installer,Author,0.5364121952827907,0.796875,0.72509765625,5.9,53.8
Cafeteria attendant,Massage therapist,0.5363810549608365,0.76806640625,0.75634765625,43.3,83.7
Painting worker,Baker,0.536373727826259,0.83056640625,0.6884765625,11.3,65.5
Cleaner of vehicle and equipment,Training and development specialist,0.536359073557104,0.82470703125,0.69482421875,20.4,56.7
Cafeteria attendant,Compliance officer,0.536338923937016,0.767578125,0.7568359375,43.3,51.8
Electrician,Physician assistant,0.5362821386440404,0.76123046875,0.763671875,2.9,68.8
Dentist,Human resources manager,0.5362766432931074,0.8408203125,0.67724609375,39.5,76.5
Computer network architect,Diagnostic medical sonographer,0.5362693161585299,0.7724609375,0.75146484375,7.7,76.1
Construction equipment operator,Compliance officer,0.5362546618893749,0.7666015625,0.7578125,1.0,51.8
Management analyst,Baker,0.5362143626491989,0.783203125,0.73974609375,46.6,65.5
Lawyer,Phlebotomist,0.5361868858945332,0.78857421875,0.73388671875,39.5,90.3
Cafeteria attendant,Medical appliance technician,0.5361575773562233,0.77685546875,0.74658203125,43.3,58.9
Cost estimator,Public safety telecommunicator,0.5361447548707128,0.7880859375,0.734375,17.7,78.2
Cook,Medical and health services manager,0.5361447548707128,0.7880859375,0.734375,39.8,71.8
Computer systems analyst,Physical therapist assistant,0.5361410913034239,0.75390625,0.771484375,37.8,68.7
Cook,Laundry worker,0.5361209416833359,0.82763671875,0.69140625,39.8,74.5
Industrial truck and tractor operator,Sewing machine operator,0.5361117827651141,0.7421875,0.7841796875,9.5,70.7
Miscellaneous agricultural worker,Filling machine operator,0.5361062874141809,0.82177734375,0.69775390625,28.7,57.3
Network and computer systems administrator,Fundraiser,0.5361044556305365,0.8046875,0.71630859375,16.7,74.9
Chemical engineer,Laundry worker,0.5361026238468922,0.78759765625,0.73486328125,21.6,74.5
Computer systems manager,Registered nurse,0.5360861377940929,0.7646484375,0.759765625,27.7,87.4
Emergency medical technician,Marketing specialist,0.5360531656884941,0.71875,0.8095703125,39.4,61.7
